task,regime,seed,role,episode,success,steps,policy_action_steps,stay_steps,expired_chunks,wall_seconds,initial_sha256
bimanual_microwave_cook,rand_full,1,retry,38,false,1100,1100,0,0,161.20851278305054,be2db208bb3cf34e0a5e2055c2c9e5f0b2757ed7189111d42717e3d1e9a23e44
bimanual_microwave_cook,rand_full,1,retry,39,false,1100,1100,0,0,155.65337085723877,75a9f62775f6d88eeb1ddcf11af0fa8c812930f1d9f9c505c4126cdcd5c47467
bimanual_microwave_cook,rand_full,1,retry,40,false,1100,1100,0,0,157.89608502388,a5ce6c58989f92ae36821f954140ac6208aa2ddd22170f56527fce77279d2eea
bimanual_microwave_cook,rand_full,1,retry,41,false,1100,1100,0,0,162.08798170089722,075a78befd7a4f6657d5195b4b51c7dca09ce32e3b48016054acfe2fcd6a5f66
bimanual_microwave_cook,rand_full,1,retry,42,false,1100,1100,0,0,148.61227369308472,399234d9480fe263f71cf4ca9cf34cdc70666ec49063421f21b5e431f35f9223
bimanual_microwave_cook,rand_full,1,retry,43,false,1100,1100,0,0,165.95942544937134,5c0110c189ba601f97fa66e72197b742edc83a740b4725551d97b7a0dfb4b029
bimanual_microwave_cook,rand_full,1,retry,44,false,1100,1100,0,0,168.10288047790527,8adfd8c57ec925e67f2143d66ea8592e40aa22a7b5bed9d080e18c534ee6d5e8
bimanual_microwave_cook,rand_full,1,retry,45,false,1100,1100,0,0,170.37168884277344,b4021f4269bca6eb9e2b00de8f4b6ed8ce1f2c2552adad9943bc2c2434b97f0c
bimanual_microwave_cook,rand_full,1,retry,46,false,1100,1100,0,0,162.49898290634155,777d4ce2badc4d2fa7dd601a4411b4f1da331e1900624c1cb4aa9125f47e1e71
bimanual_microwave_cook,rand_full,1,retry,47,false,1100,1100,0,0,151.05626678466797,a7129906eb6beb46bdb658872d4651f35b9cde972d2a8099f2df821c6ffcfee6
bimanual_microwave_cook,rand_full,1,retry,48,false,1100,1099,1,0,147.3349323272705,9fb2a2614b5381a22390af2df7fed50783922450cd8a8105ea3259279405c9e0
bimanual_microwave_cook,rand_full,1,retry,49,false,1100,1100,0,0,147.27774620056152,c6e85f5a605c9e7a4691ad22a0ff9f8306898b390b3be8cc654c7514cea1a5df
bimanual_microwave_cook,rand_full,2,retry,0,false,1100,1100,0,0,177.0925052165985,462aab860089a6db638196f95b6e80d723735587d245dbde95bd11aabd66abed
bimanual_microwave_cook,rand_full,2,retry,1,false,1100,1099,1,0,172.30683946609497,0284944f7096cf1d6a195bfbd81fd6424c93d818f743302e9a34bbb50f4a36e8
bimanual_microwave_cook,rand_full,2,retry,2,false,1100,1100,0,0,170.73087978363037,ce7a4b6a9c65e603445991ec49fc5d58ab2344785b5ae0b2f3f0caab68574e86
bimanual_microwave_cook,rand_full,2,retry,3,false,1100,1100,0,0,161.65113496780396,2c11b544b7213943b3cf50c4e0a80f3141b5a6fa600651e1a212af058c520462
bimanual_microwave_cook,rand_full,2,retry,4,false,1100,1100,0,0,173.65344381332397,e8bea6e3d8dccc1ab00198ffede035364cc731d9c928f1b14e6f852b13fc7563
bimanual_microwave_cook,rand_full,2,retry,5,false,1100,1100,0,0,166.0825183391571,81d4e7c192c0add6dcf40c3e442430ecb183f0c3cf760d53ea64d3aaac7fd023
bimanual_microwave_cook,rand_full,2,retry,6,false,1100,1100,0,0,169.35624504089355,39975b19791df205c1142cef788038c01e423cf09f18804d722e23cc0101dc27
bimanual_microwave_cook,rand_full,2,retry,7,false,1100,1100,0,0,167.42302536964417,a61172c27a0f6cb6aa472a60a04e1a8e7512ebc21f5119d89d759d3dee0c8fbf
bimanual_microwave_cook,rand_full,2,retry,8,false,1100,1100,0,0,168.65432214736938,eff1d22f07d7fe127d47e93854bbb2af63bb7c66200098b6d70db3f5bee1b7e9
bimanual_microwave_cook,rand_full,2,retry,9,false,1100,1099,1,0,178.0345344543457,d14f130ef5020b1dfe7dd8fd2d244ba19630492e9f91b7252af403c61ed1c949
bimanual_microwave_cook,rand_full,2,retry,10,false,1100,1100,0,0,177.38206124305725,8523fecb3d7f3e47f10bf478d68627f246e60f43ccc953f3903cc9f61a4bbcd9
bimanual_microwave_cook,rand_full,2,retry,11,false,1100,1100,0,0,170.16442799568176,fa220c58a07b50575703ec3435b4783d1a26aa08f86a6fcdc6b934a0d3cce35f
bimanual_microwave_cook,rand_full,2,retry,12,false,1100,1100,0,0,165.86683869361877,ee914a1ae69efe446941aa891ceb40a0469aa327fca851f10587d9ca8db9ea53
bimanual_microwave_cook,rand_full,2,retry,13,false,1100,1099,1,0,175.72735834121704,b6ba65b73566ae600570fcff85864cc4803deb221c5a6023b9d0bd6db1b594c5
bimanual_microwave_cook,rand_full,2,retry,14,false,1100,1100,0,0,178.86897611618042,56f38212ba871d7d98d6848dfe1b056ac3a00edbdb406c62642bc1f48617bed9
